src_ip,dst_ip,src_port,dst_port,frame_length,label
13.107139011,192.168086037,443,51633,1412,0
192.168086037,20.189173003,51693,443,935,0
52.105047039,192.168086037,443,51631,321,0
20.189173003,192.168086037,443,51693,87,0
20.189173003,192.168086037,443,51693,517,0
192.168086037,20.189173003,51719,443,52,0
20.189173003,192.168086037,443,51719,52,0
192.168086037,20.189173003,51719,443,40,0
192.168086037,20.189173003,51719,443,427,0
20.189173003,192.168086037,443,51719,139,0
192.168086037,20.189173003,51719,443,498,0
20.189173003,192.168086037,443,51719,5880,0
20.189173003,192.168086037,443,51719,598,0
192.168086037,20.189173003,51719,443,114,0
192.168086037,20.189173003,51719,443,911,0
192.168086037,20.189173003,51719,443,1480,0
192.168086037,20.189173003,51719,443,501,0
20.189173003,192.168086037,443,51719,40,0
20.189173003,192.168086037,443,51719,143,0
20.189173003,192.168086037,443,51719,487,0
162.159136234,192.168086037,443,51677,74,0
23.001033209,192.168086037,443,51715,64,0
23.001033209,192.168086037,443,51713,64,0
23.001033209,192.168086037,443,51714,64,0
192.168086037,13.107139011,51637,443,1228,0
13.107139011,192.168086037,443,51637,1278,0
13.107139011,192.168086037,443,51637,188,0
162.159136234,192.168086037,443,51666,66,0
162.159136234,192.168086037,443,51666,64,0
162.159136234,192.168086037,443,51666,40,0
162.159136234,192.168086037,443,51671,66,0
192.168086037,162.159136234,51666,443,40,0
192.168086037,162.159136234,51666,443,70,0
192.168086037,162.159136234,51671,443,70,0
162.159136234,192.168086037,443,51671,64,0
162.159136234,192.168086037,443,51671,40,0
162.159136234,192.168086037,443,51666,90,0
162.159136234,192.168086037,443,51680,66,0
162.159136234,192.168086037,443,51680,64,0
162.159136234,192.168086037,443,51680,40,0
162.159136234,192.168086037,443,51680,90,0
162.159136234,192.168086037,443,51671,90,0
192.168086037,162.159136234,51671,443,40,0
192.168086037,162.159136234,51666,443,52,0
192.168086037,162.159136234,51680,443,40,0
192.168086037,162.159136234,51680,443,52,0
192.168086037,162.159136234,51671,443,52,0
192.168086037,162.159136234,51680,443,70,0
192.168086037,23.001033009,51598,443,40,0
23.001033009,192.168086037,443,51598,64,0
23.001033009,192.168086037,443,51598,40,0
192.168086037,13.107021239,51619,443,41,0
13.107021239,192.168086037,443,51619,52,0
192.168086037,13.107139011,51633,443,984,0
13.107139011,192.168086037,443,51633,1113,0
13.107139011,192.168086037,443,51633,400,0
192.168086037,20.189173003,51719,443,1136,0
192.168086037,20.189173003,51719,443,49,0
192.168086037,192.168086001,59954,53,62,0
192.168086037,52.109008089,51720,443,52,0
192.168086001,192.168086037,53,59954,153,0
192.168086037,192.168086001,59954,53,78,0
192.168086037,23.055254182,51721,80,52,0
23.055254182,192.168086037,80,51721,52,0
192.168086037,23.055254182,51721,80,40,0
192.168086037,23.055254182,51721,80,437,0
192.168086001,192.168086037,53,59954,145,0
192.168086037,52.109006004,51722,443,52,0
52.109008089,192.168086037,443,51720,52,0
192.168086037,52.109008089,51720,443,40,0
192.168086037,52.109008089,51720,443,249,0
23.055254182,192.168086037,80,51721,40,0
23.055254182,192.168086037,80,51721,399,0
192.168086037,23.055254182,51721,80,440,0
52.109006004,192.168086037,443,51722,52,0
192.168086037,52.109006004,51722,443,40,0
192.168086037,52.109006004,51722,443,255,0
192.168086037,192.168086001,59954,53,69,0
52.109008089,192.168086037,443,51720,5880,0
52.109008089,192.168086037,443,51720,444,0
192.168086037,52.109008089,51720,443,198,0
192.168086001,192.168086037,53,59954,237,0
52.109006004,192.168086037,443,51722,5880,0
52.109006004,192.168086037,443,51722,230,0
192.168086037,199.232214172,51723,80,52,0
192.168086037,52.109006004,51722,443,198,0
199.232214172,192.168086037,80,51723,52,0
192.168086037,199.232214172,51723,80,40,0
192.168086037,199.232214172,51723,80,321,0
199.232214172,192.168086037,80,51723,40,0
199.232214172,192.168086037,80,51723,242,0
52.109008089,192.168086037,443,51720,91,0
192.168086037,199.232214172,51723,80,327,0
192.168086037,52.109008089,51720,443,127,0
192.168086037,52.109008089,51720,443,471,0
52.109006004,192.168086037,443,51722,91,0
52.109006004,192.168086037,443,51722,109,0
192.168086037,52.109006004,51722,443,127,0
192.168086037,52.109006004,51722,443,691,0
192.168086037,52.109006004,51722,443,78,0
192.168086037,23.055254182,51724,80,52,0
23.055254182,192.168086037,80,51724,52,0
192.168086037,23.055254182,51724,80,40,0
192.168086037,23.055254182,51724,80,437,0
52.109006004,192.168086037,443,51722,78,0
52.109006004,192.168086037,443,51722,40,0
52.109006004,192.168086037,443,51722,420,0
52.109008089,192.168086037,443,51720,40,0
52.109008089,192.168086037,443,51720,144,0
52.109008089,192.168086037,443,51720,78,0
23.055254182,192.168086037,80,51724,40,0
192.168086037,52.109008089,51720,443,78,0
52.109008089,192.168086037,443,51720,893,0
52.109008089,192.168086037,443,51720,1500,0
52.109008089,192.168086037,443,51720,1028,0
23.055254182,192.168086037,80,51724,399,0
192.168086037,23.055254182,51724,80,440,0
52.109006004,192.168086037,443,51722,82,0
192.168086037,192.168086001,59954,53,56,0
52.109008089,192.168086037,443,51720,1185,0
192.168086001,192.168086037,53,59954,107,0
192.168086037,172.217215094,51725,80,52,0
172.217215094,192.168086037,80,51725,52,0
192.168086037,172.217215094,51725,80,40,0
192.168086037,172.217215094,51725,80,240,0
172.217215094,192.168086037,80,51725,40,0
172.217215094,192.168086037,80,51725,262,0
192.168086037,52.109006004,51726,443,52,0
192.168086037,192.168086001,59954,53,60,0
52.109006004,192.168086037,443,51726,52,0
192.168086037,52.109006004,51726,443,40,0
192.168086037,52.109006004,51726,443,255,0
192.168086001,192.168086037,53,59954,165,0
192.168086037,23.055253031,51727,80,52,0
23.055253031,192.168086037,80,51727,52,0
192.168086037,23.055253031,51727,80,40,0
192.168086037,23.055253031,51727,80,267,0
52.109006004,192.168086037,443,51726,5880,0
52.109006004,192.168086037,443,51726,230,0
23.055253031,192.168086037,80,51727,40,0
23.055253031,192.168086037,80,51727,303,0
192.168086037,52.109006004,51726,443,198,0
192.168086037,192.168086001,55105,53,60,0
192.168086001,192.168086037,53,55105,165,0
192.168086037,23.055253031,51728,80,52,0
52.109006004,192.168086037,443,51726,91,0
52.109006004,192.168086037,443,51726,109,0
192.168086037,52.109006004,51726,443,127,0
192.168086037,52.109006004,51726,443,747,0
192.168086037,52.109006004,51726,443,78,0
23.055253031,192.168086037,80,51728,52,0
192.168086037,23.055253031,51728,80,40,0
192.168086037,23.055253031,51728,80,267,0
23.055253031,192.168086037,80,51728,40,0
23.055253031,192.168086037,80,51728,303,0
192.168086037,192.168086001,55105,53,78,0
52.109006004,192.168086037,443,51726,78,0
192.168086037,192.168086001,51267,53,59,0
52.109006004,192.168086037,443,51726,40,0
52.109006004,192.168086037,443,51726,522,0
192.168086001,192.168086037,53,55105,198,0
192.168086037,20.189173016,51729,443,52,0
192.168086037,192.168086001,55105,53,69,0
192.168086001,192.168086037,53,51267,160,0
192.168086037,17.253007135,51730,80,52,0
52.109006004,192.168086037,443,51726,82,0
17.253007135,192.168086037,80,51730,52,0
192.168086037,17.253007135,51730,80,40,0
192.168086037,17.253007135,51730,80,294,0
192.168086001,192.168086037,53,55105,209,0
192.168086037,23.034082007,51731,80,52,0
17.253007135,192.168086037,80,51730,40,0
17.253007135,192.168086037,80,51730,348,0
192.168086037,17.253007135,51730,80,308,0
23.034082007,192.168086037,80,51731,52,0
192.168086037,23.034082007,51731,80,40,0
192.168086037,23.034082007,51731,80,220,0
17.253007135,192.168086037,80,51730,1496,0
17.253007135,192.168086037,80,51730,1251,0
23.034082007,192.168086037,80,51731,40,0
23.034082007,192.168086037,80,51731,585,0
192.168086037,199.232214172,51732,80,52,0
199.232214172,192.168086037,80,51732,52,0
192.168086037,199.232214172,51732,80,40,0
192.168086037,199.232214172,51732,80,327,0
20.189173016,192.168086037,443,51729,52,0
192.168086037,20.189173016,51729,443,40,0
192.168086037,20.189173016,51729,443,334,0
199.232214172,192.168086037,80,51732,40,0
199.232214172,192.168086037,80,51732,242,0
192.168086037,199.232214172,51732,80,286,0
192.168086037,23.034082007,51733,80,52,0
23.034082007,192.168086037,80,51733,52,0
192.168086037,23.034082007,51733,80,40,0
192.168086037,192.168086001,51267,53,63,0
192.168086037,23.034082007,51733,80,262,0
23.034082007,192.168086037,80,51733,40,0
23.034082007,192.168086037,80,51733,585,0
192.168086001,192.168086037,53,51267,167,0
192.168086037,192.229211108,51734,80,52,0
192.229211108,192.168086037,80,51734,52,0
192.168086037,192.229211108,51734,80,40,0
192.168086037,192.229211108,51734,80,287,0
192.168086037,23.034082007,51733,80,331,0
192.229211108,192.168086037,80,51734,40,0
192.229211108,192.168086037,80,51734,325,0
23.034082007,192.168086037,80,51733,637,0
20.189173016,192.168086037,443,51729,139,0
192.168086037,20.189173016,51729,443,405,0
192.168086037,23.034082007,51733,80,313,0
23.034082007,192.168086037,80,51733,11720,0
23.034082007,192.168086037,80,51733,394,0
20.189173016,192.168086037,443,51729,1500,0
20.189173016,192.168086037,443,51729,598,0
192.168086037,20.189173016,51729,443,114,0
192.168086037,20.189173016,51729,443,893,0
192.168086037,20.189173016,51729,443,1480,0
192.168086037,20.189173016,51729,443,1457,0
20.189173016,192.168086037,443,51729,143,0
20.189173016,192.168086037,443,51729,40,0
20.189173016,192.168086037,443,51729,487,0
192.168086037,140.082112025,51700,443,41,0
192.168086037,172.064149023,51681,80,40,0
172.064149023,192.168086037,80,51681,40,0
20.054232160,192.168086037,443,51597,40,0
192.168086037,13.107139011,51637,443,593,0
192.168086037,20.015113034,51600,443,40,0
20.015113034,192.168086037,443,51600,40,0
13.107139011,192.168086037,443,51637,1402,0
192.168086032,224.000000251,5353,5353,113,0
192.168086032,224.000000251,5353,5353,228,0
192.168086041,224.000000251,5353,5353,85,0
192.168086029,224.000000251,5353,5353,147,0
192.168086029,224.000000251,5353,5353,77,0
192.168086021,224.000000251,5353,5353,491,0
192.168086041,224.000000251,5353,5353,169,0
192.168086032,224.000000251,5353,5353,224,0
192.168086032,224.000000251,5353,5353,460,0
192.168086032,224.000000251,5353,5353,345,0
192.168086029,224.000000251,5353,5353,426,0
192.168086035,224.000000251,5353,5353,74,0
192.168086035,239.255255250,40290,1900,222,0
192.168086037,224.000000251,5353,5353,101,0
192.168086021,224.000000251,5353,5353,222,0
192.168086037,13.107139011,51633,443,1158,0
192.168086250,224.000000251,5353,5353,437,0
192.168086037,20.189173003,51719,443,935,0
20.189173003,192.168086037,443,51719,87,0
20.189173003,192.168086037,443,51719,517,0
52.105047039,192.168086037,443,51631,322,0
192.168086037,192.168086001,51267,53,78,0
192.168086001,192.168086037,53,51267,201,0
192.168086037,13.089179011,51735,443,52,0
13.089179011,192.168086037,443,51735,52,0
192.168086037,13.089179011,51735,443,40,0
192.168086037,13.089179011,51735,443,334,0
13.089179011,192.168086037,443,51735,139,0
192.168086037,13.089179011,51735,443,405,0
13.089179011,192.168086037,443,51735,5880,0
13.089179011,192.168086037,443,51735,598,0
192.168086037,13.089179011,51735,443,114,0
192.168086037,13.089179011,51735,443,1042,0
13.089179011,192.168086037,443,51735,143,0
13.089179011,192.168086037,443,51735,40,0
13.089179011,192.168086037,443,51735,560,0
192.168086032,224.000000251,5353,5353,140,0
192.168086021,224.000000251,5353,5353,377,0
192.168086029,224.000000251,5353,5353,458,0
192.168086035,224.000000251,5353,5353,70,0
192.168086037,224.000000251,5353,5353,266,0
192.168086032,224.000000251,5353,5353,278,0
192.168086037,192.168086001,51267,53,54,0
192.168086037,192.168086001,52909,53,54,0
192.168086001,192.168086037,53,51267,40,0
192.168086001,192.168086037,53,52909,40,0
192.168086037,13.107139011,51637,443,274,0
192.168086032,224.000000251,5353,5353,503,0
13.107139011,192.168086037,443,51637,1394,0
140.082112025,192.168086037,443,51700,65,0
192.168086037,140.082112025,51700,443,69,0
192.168086037,162.159138234,51665,443,41,0
162.159138234,192.168086037,443,51665,52,0
192.168086037,20.189173003,51736,443,52,0
20.189173003,192.168086037,443,51736,52,0
192.168086037,20.189173003,51736,443,40,0
192.168086037,20.189173003,51736,443,427,0
192.168086037,13.107139011,51633,443,614,0
20.189173003,192.168086037,443,51736,139,0
192.168086037,20.189173003,51736,443,498,0
20.189173003,192.168086037,443,51736,1500,0
20.189173003,192.168086037,443,51736,2960,0
20.189173003,192.168086037,443,51736,598,0
192.168086037,20.189173003,51736,443,114,0
192.168086037,20.189173003,51736,443,911,0
192.168086037,20.189173003,51736,443,1480,0
192.168086037,20.189173003,51736,443,1206,0
20.189173003,192.168086037,443,51736,40,0
20.189173003,192.168086037,443,51736,143,0
20.189173003,192.168086037,443,51736,487,0
192.168086029,224.000000251,5353,5353,346,0
192.168086037,13.107139011,51637,443,1373,0
13.107139011,192.168086037,443,51637,1404,0
192.168086037,199.232214172,51737,80,52,0
199.232214172,192.168086037,80,51737,52,0
192.168086037,199.232214172,51737,80,40,0
192.168086037,199.232214172,51737,80,321,0
199.232214172,192.168086037,80,51737,40,0
199.232214172,192.168086037,80,51737,242,0
192.168086037,192.168086001,58952,53,60,0
192.168086001,192.168086037,53,58952,165,0
192.168086037,23.055253031,51738,80,52,0
23.055253031,192.168086037,80,51738,52,0
192.168086037,23.055253031,51738,80,40,0
192.168086037,23.055253031,51738,80,267,0
23.055253031,192.168086037,80,51738,40,0
23.055253031,192.168086037,80,51738,303,0
192.168086037,23.055253031,51739,80,52,0
23.055253031,192.168086037,80,51739,52,0
192.168086037,23.055253031,51739,80,40,0
192.168086037,23.055253031,51739,80,267,0
23.055253031,192.168086037,80,51739,40,0
23.055253031,192.168086037,80,51739,303,0
192.168086037,20.189173003,51736,443,1094,0
20.189173003,192.168086037,443,51736,517,0
192.168086037,13.107139011,51633,443,750,0
13.107139011,192.168086037,443,51633,1375,0
13.107139011,192.168086037,443,51633,99,0
192.168086037,23.001033017,51682,443,352,0
23.001033017,192.168086037,443,51682,5880,0
23.001033017,192.168086037,443,51682,489,0
192.168086039,224.000000251,5353,5353,145,0
192.168086037,199.232214172,51740,80,52,0
199.232214172,192.168086037,80,51740,52,0
192.168086037,199.232214172,51740,80,40,0
192.168086037,199.232214172,51740,80,327,0
199.232214172,192.168086037,80,51740,40,0
199.232214172,192.168086037,80,51740,242,0
192.168086037,199.232214172,51740,80,322,0
199.232214172,192.168086037,80,51740,243,0
23.001033017,192.168086037,443,51706,64,0
192.168086037,13.107139011,51637,443,119,0
13.107139011,192.168086037,443,51637,1335,0
13.107139011,192.168086037,443,51637,129,0
192.168086037,20.189173003,51741,443,52,0
20.189173003,192.168086037,443,51741,52,0
192.168086037,20.189173003,51741,443,40,0
192.168086037,20.189173003,51741,443,427,0
20.189173003,192.168086037,443,51741,139,0
192.168086037,20.189173003,51741,443,498,0
20.189173003,192.168086037,443,51741,5880,0
20.189173003,192.168086037,443,51741,598,0
192.168086037,20.189173003,51741,443,114,0
192.168086037,20.189173003,51741,443,911,0
192.168086037,20.189173003,51741,443,1480,0
192.168086037,20.189173003,51741,443,1213,0
20.189173003,192.168086037,443,51741,143,0
20.189173003,192.168086037,443,51741,40,0
20.189173003,192.168086037,443,51741,487,0
192.168086037,13.107139011,51633,443,118,0
52.105047039,192.168086037,443,51631,323,0
192.168086037,13.107139011,51637,443,957,0
192.168086037,52.109008089,51599,443,40,0
52.109008089,192.168086037,443,51599,40,0
192.168086037,20.189173003,51741,443,1201,0
20.189173003,192.168086037,443,51741,87,0
20.189173003,192.168086037,443,51741,517,0
192.168086037,13.107139011,51633,443,807,0
13.107139011,192.168086037,443,51633,1404,0
192.168086037,13.107139011,51637,443,1287,0
23.001033006,192.168086037,443,51705,64,0
192.168086037,192.168086001,58952,53,66,0
192.168086001,192.168086037,53,58952,130,0
192.168086037,3.219243226,51742,443,52,0
3.219243226,192.168086037,443,51742,52,0
192.168086037,3.219243226,51742,443,40,0
192.168086037,3.219243226,51742,443,322,0
192.168086037,20.189173003,51743,443,52,0
3.219243226,192.168086037,443,51742,40,0
3.219243226,192.168086037,443,51742,167,0
3.219243226,192.168086037,443,51742,46,0
3.219243226,192.168086037,443,51742,72,0
3.219243226,192.168086037,443,51742,4420,0
3.219243226,192.168086037,443,51742,191,0
3.219243226,192.168086037,443,51742,326,0
3.219243226,192.168086037,443,51742,98,0
192.168086037,3.219243226,51742,443,104,0
3.219243226,192.168086037,443,51742,186,0
192.168086037,3.219243226,51742,443,252,0
192.168086037,3.219243226,51742,443,901,0
20.189173003,192.168086037,443,51743,52,0
192.168086037,20.189173003,51743,443,40,0
192.168086037,20.189173003,51743,443,427,0
3.219243226,192.168086037,443,51742,250,0
20.189173003,192.168086037,443,51743,139,0
192.168086037,20.189173003,51743,443,498,0
20.189173003,192.168086037,443,51743,1500,0
20.189173003,192.168086037,443,51743,598,0
192.168086037,20.189173003,51743,443,114,0
192.168086037,20.189173003,51743,443,911,0
192.168086037,20.189173003,51743,443,1480,0
192.168086037,20.189173003,51743,443,1201,0
20.189173003,192.168086037,443,51743,40,0
20.189173003,192.168086037,443,51743,143,0
140.082114022,192.168086037,443,51661,79,0
140.082114022,192.168086037,443,51661,64,0
140.082114022,192.168086037,443,51661,40,0
192.168086037,140.082114022,51661,443,40,0
192.168086037,162.159128233,51635,443,71,0
20.189173003,192.168086037,443,51743,487,0
192.168086037,13.107139011,51633,443,88,0
192.168086037,192.168086001,50249,53,62,0
192.168086001,192.168086037,53,50249,78,0
192.168086037,192.147129198,51744,443,52,0
192.147129198,192.168086037,443,51744,44,0
192.168086037,192.147129198,51744,443,40,0
192.168086037,192.147129198,51744,443,318,0
192.147129198,192.168086037,443,51744,40,0
192.168086037,192.147129198,51745,443,52,0
192.168086037,192.168086001,50249,53,71,0
192.168086001,192.168086037,53,50249,212,0
192.168086037,162.159140165,51746,443,52,0
192.147129198,192.168086037,443,51745,44,0
162.159140165,192.168086037,443,51746,52,0
192.168086037,192.147129198,51745,443,40,0
192.168086037,162.159140165,51746,443,40,0
192.168086037,192.147129198,51745,443,221,0
192.168086037,162.159140165,51746,443,327,0
162.159140165,192.168086037,443,51746,40,0
162.159140165,192.168086037,443,51746,2960,0
162.159140165,192.168086037,443,51746,1486,0
192.168086037,162.159140165,51746,443,120,0
192.168086037,162.159140165,51746,443,339,0
192.168086037,162.159140165,51746,443,1344,0
192.168086037,192.168086001,50249,53,63,0
192.168086001,192.168086037,53,50249,168,0
192.168086037,192.229211108,51747,80,52,0
192.147129198,192.168086037,443,51745,40,0
192.229211108,192.168086037,80,51747,52,0
192.168086037,192.229211108,51747,80,40,0
192.168086037,192.229211108,51747,80,276,0
162.159140165,192.168086037,443,51746,1500,0
162.159140165,192.168086037,443,51746,421,0
162.159140165,192.168086037,443,51746,1128,0
162.159140165,192.168086037,443,51746,67,0
162.159140165,192.168086037,443,51746,64,0
192.168086037,162.159140165,51746,443,64,0
192.229211108,192.168086037,80,51747,40,0
192.229211108,192.168086037,80,51747,1033,0
192.168086037,3.219243226,51748,443,52,0
3.219243226,192.168086037,443,51748,52,0
192.168086037,3.219243226,51748,443,40,0
192.168086037,3.219243226,51748,443,322,0
3.219243226,192.168086037,443,51748,40,0
3.219243226,192.168086037,443,51748,167,0
3.219243226,192.168086037,443,51748,46,0
3.219243226,192.168086037,443,51748,72,0
3.219243226,192.168086037,443,51748,1500,0
3.219243226,192.168086037,443,51748,191,0
3.219243226,192.168086037,443,51748,326,0
3.219243226,192.168086037,443,51748,98,0
192.168086037,3.219243226,51748,443,104,0
192.168086037,3.219243226,51748,443,1374,0
192.168086037,3.219243226,51748,443,1500,0
192.168086037,3.219243226,51748,443,310,0
3.219243226,192.168086037,443,51748,186,0
3.219243226,192.168086037,443,51748,245,0
3.219243226,192.168086037,443,51748,64,0
192.168086037,3.219243226,51748,443,64,0
192.168086001,192.168086037,53,50249,127,0
192.168086037,52.022041097,51749,443,52,0
52.022041097,192.168086037,443,51749,52,0
192.168086037,52.022041097,51749,443,40,0
192.168086037,52.022041097,51749,443,319,0
52.022041097,192.168086037,443,51749,40,0
52.022041097,192.168086037,443,51749,167,0
52.022041097,192.168086037,443,51749,46,0
52.022041097,192.168086037,443,51749,72,0
52.022041097,192.168086037,443,51749,4420,0
52.022041097,192.168086037,443,51749,191,0
52.022041097,192.168086037,443,51749,326,0
52.022041097,192.168086037,443,51749,98,0
192.168086037,52.022041097,51749,443,104,0
192.168086037,52.022041097,51749,443,1500,0
192.168086037,52.022041097,51749,443,134,0
192.168086037,52.022041097,51749,443,1236,0
52.022041097,192.168086037,443,51749,186,0
52.022041097,192.168086037,443,51749,547,0
192.168086037,3.219243226,51750,443,52,0
3.219243226,192.168086037,443,51750,52,0
192.168086037,3.219243226,51750,443,40,0
192.168086037,3.219243226,51750,443,418,0
3.219243226,192.168086037,443,51750,40,0
3.219243226,192.168086037,443,51750,167,0
3.219243226,192.168086037,443,51750,46,0
3.219243226,192.168086037,443,51750,72,0
3.219243226,192.168086037,443,51750,1500,0
3.219243226,192.168086037,443,51750,191,0
3.219243226,192.168086037,443,51750,326,0
3.219243226,192.168086037,443,51750,98,0
192.168086037,3.219243226,51750,443,1500,0
192.168086037,3.219243226,51750,443,1056,0
3.219243226,192.168086037,443,51750,186,0
3.219243226,192.168086037,443,51750,249,0
3.219243226,192.168086037,443,51750,64,0
192.168086037,3.219243226,51750,443,64,0
20.189173014,192.168086037,443,51659,40,0
204.079197239,192.168086037,443,51655,40,0
192.168086037,13.107139011,51637,443,675,0
192.168086037,20.189173003,51743,443,1210,0
192.168086037,13.107139011,51633,443,973,0
192.168086037,13.107139011,51637,443,837,0
13.107139011,192.168086037,443,51637,1401,0
192.168086037,20.189173003,51743,443,1213,0
192.168086037,13.107139011,51633,443,535,0
13.107139011,192.168086037,443,51633,1384,0
13.107139011,192.168086037,443,51633,129,0
192.168086037,13.071196252,51594,8883,71,0
13.071196252,192.168086037,8883,51594,71,0
192.168086037,13.071196252,51594,8883,40,0
192.168086037,13.107139011,51637,443,1239,0
192.168086037,13.071196252,51594,8883,52,0
23.001033205,192.168086037,443,51701,64,0
184.031048165,192.168086037,443,51712,64,0
23.001033209,192.168086037,443,51716,64,0
192.168086037,20.189173003,51743,443,1204,0
192.168086037,13.107139011,51633,443,774,0
192.168086037,192.168086035,5353,5353,101,0
192.168086035,239.255255250,60689,1900,222,0
192.168086037,13.107139011,51637,443,501,0
192.168086037,20.189173003,51743,443,104,0
192.168086039,224.000000251,5353,5353,122,0
192.168086039,224.000000251,5353,5353,197,0
192.168086037,13.107139011,51633,443,789,0
192.168086037,13.107139011,51637,443,285,0
192.168086036,192.168086255,138,138,241,0
192.168086036,192.168086255,138,138,237,0
192.168086037,20.189173003,51743,443,1211,0
192.168086037,13.107139011,51633,443,330,0
13.107139011,192.168086037,443,51633,1170,0
13.107139011,192.168086037,443,51633,296,0
192.168086037,13.107139011,51637,443,756,0
13.107139011,192.168086037,443,51637,1397,0
13.107139011,192.168086037,443,51637,66,0
192.168086037,20.189173003,51743,443,944,0
52.105047039,192.168086037,443,51631,324,0
192.168086037,20.189173003,51743,443,504,0
52.022041097,192.168086037,443,51749,64,0
192.168086037,13.107139011,51637,443,1015,0
13.107139011,192.168086037,443,51637,1399,0
52.105047039,192.168086037,443,51631,326,0
192.168086037,13.107139011,51633,443,1015,0
192.168086037,13.107139011,51633,443,1085,0
13.107139011,192.168086037,443,51633,1413,0
192.168086037,20.189173003,51743,443,1093,0
20.189173003,192.168086037,443,51743,87,0
192.168086037,13.107139011,51637,443,1138,0
13.107139011,192.168086037,443,51637,1395,0
140.082112025,192.168086037,443,51700,64,0
23.001033017,192.168086037,443,51682,64,0
0.000000000,255.255255255,68,67,329,0
20.010031115,192.168086037,443,49409,250,0
20.010031115,192.168086037,443,49409,40,0
172.024018026,224.000000251,5353,5353,71,0
172.024023090,172.024020210,51915,8009,150,0
172.024023090,172.024020101,51914,8009,150,0
172.024020210,172.024023090,8009,51915,150,0
172.024020101,172.024023090,8009,51914,150,0
172.024023090,172.024020210,51915,8009,40,0
172.024023090,172.024020101,51914,8009,40,0
172.024022096,224.000000251,5353,5353,308,0
172.024022096,224.000000251,5353,5353,79,0
172.024022192,172.024023255,42779,15600,63,0
172.024023090,172.024018147,51913,8009,150,0
172.024018147,172.024023090,8009,51913,150,0
172.024023090,172.024018147,51913,8009,40,0
172.024019085,255.255255255,10004,10004,111,0
172.024019085,255.255255255,57530,22222,56,0
172.024019085,255.255255255,57533,22222,56,0
172.024019085,255.255255255,57531,22222,56,0
172.024019085,255.255255255,57534,22222,56,0
172.024019085,255.255255255,57540,3289,42,0
172.024019085,255.255255255,57536,22222,56,0
172.024019085,255.255255255,57541,3289,42,0
172.024019085,255.255255255,57544,3289,42,0
172.024019085,255.255255255,57535,22222,56,0
172.024019085,255.255255255,57539,22222,56,0
172.024019085,255.255255255,57543,3289,42,0
172.024019085,255.255255255,57538,22222,56,0
172.024019085,172.024023255,57542,3289,42,0
172.024019085,172.024023255,57532,22222,56,0
172.024019085,172.024023255,57537,22222,56,0
172.024022096,224.000000251,5353,5353,373,0
172.024022096,224.000000251,5353,5353,309,0
172.024018255,224.000000251,5353,5353,86,0
172.024022058,224.000000251,5353,5353,86,0
172.024018255,224.000000251,5353,5353,185,0
172.024022058,224.000000251,5353,5353,185,0
172.024020101,255.255255255,60415,9999,86,0
172.024023090,8.008008008,49305,53,59,0
172.024023090,8.008008008,51198,53,59,0
8.008008008,172.024023090,53,49305,152,0
8.008008008,172.024023090,53,51198,152,0
172.024023090,150.171041011,51967,443,1480,0
172.024023090,150.171041011,51967,443,1015,0
150.171041011,172.024023090,443,51967,40,0
172.024020253,255.255255255,17500,17500,414,0
172.024020253,255.255255255,17500,17500,422,0
172.024020253,172.024023255,17500,17500,414,0
172.024020253,172.024023255,17500,17500,422,0
172.024023090,150.171041011,51967,443,960,0
172.024023090,150.171041011,51967,443,270,0
172.024023090,150.171041011,51967,443,288,0
172.024020210,255.255255255,53627,9999,86,0
150.171041011,172.024023090,443,51967,1500,0
150.171041011,172.024023090,443,51967,1399,0
172.024023090,150.171041011,51967,443,40,0
172.024023090,52.105047039,51948,443,1500,0
172.024023090,52.105047039,51948,443,1020,0
52.105047039,172.024023090,443,51948,40,0
52.105047039,172.024023090,443,51948,4420,0
52.105047039,172.024023090,443,51948,322,0
172.024023090,52.105047039,51948,443,40,0
3.217166173,172.024023090,443,51928,40,0
172.024023090,3.217166173,51928,443,40,0
172.024022192,172.024023255,51758,15600,63,0
172.024017184,255.255255255,59488,1947,68,0
172.024017184,172.024023255,59487,1947,68,0
172.024023090,8.008004004,51904,443,41,0
8.008004004,172.024023090,443,51904,52,0
172.024017224,224.000000251,5353,5353,86,0
172.024023090,8.008008008,50489,53,75,0
8.008008008,172.024023090,53,50489,152,0
172.024023090,8.008008008,64979,53,59,0
8.008008008,172.024023090,53,64979,152,0
172.024023090,140.082112026,51933,443,41,0
140.082112026,172.024023090,443,51933,52,0
172.024023090,8.008008008,64979,53,75,0
8.008008008,172.024023090,53,64979,168,0
172.024020136,224.000000251,5353,5353,89,0
172.024017224,224.000000251,5353,5353,185,0
172.024018147,224.000000251,5353,5353,392,0
172.024018147,224.000000251,5353,5353,407,0
172.024020101,224.000000251,5353,5353,419,0
172.024020101,224.000000251,5353,5353,434,0
172.024020210,224.000000251,5353,5353,419,0
172.024020210,224.000000251,5353,5353,434,0
172.024023090,150.171041011,51918,443,1480,0
172.024023090,150.171041011,51918,443,1015,0
172.024023090,150.171041011,51918,443,270,0
150.171041011,172.024023090,443,51918,40,0
150.171041011,172.024023090,443,51918,1500,0
150.171041011,172.024023090,443,51918,1400,0
172.024023090,150.171041011,51918,443,40,0
172.024023090,52.105047039,51948,443,1019,0
52.105047039,172.024023090,443,51948,1500,0
172.024023090,52.105047039,51948,443,52,0
50.016047176,172.024023090,443,51946,40,0
