src_ip,dst_ip,src_port,dst_port,frame_length,label
192.168000168,146.229248010,49601,443,780,0
192.168000168,146.229248010,49599,443,780,0
192.168000168,146.229248010,49602,443,771,0
146.229248010,192.168000168,443,49603,413,0
192.168000168,146.229248010,49603,443,754,0
146.229248010,192.168000168,443,49600,1500,1
146.229248010,192.168000168,443,49599,1500,1
146.229248010,192.168000168,443,49599,1494,1
146.229248010,192.168000168,443,49598,363,0
192.168000168,146.229248010,49598,443,774,0
146.229248010,192.168000168,443,49601,1494,1
146.229248010,192.168000168,443,49600,529,1
192.168000168,146.229248010,49600,443,753,0
192.168000168,74.125138139,52016,443,1385,0
146.229248010,192.168000168,443,49602,834,1
192.168000168,146.229248010,49602,443,757,0
146.229248010,192.168000168,443,49598,514,1
192.168000168,146.229248010,49598,443,756,0
146.229248010,192.168000168,443,49599,513,1
192.168000168,146.229248010,49599,443,774,0
146.229248010,192.168000168,443,49601,1046,1
74.125138139,192.168000168,443,52016,1385,0
74.125138139,192.168000168,443,52016,643,0
146.229248010,192.168000168,443,49600,1494,1
146.229248010,192.168000168,443,49600,56,0
192.168000168,74.125138139,52016,443,142,0
146.229248010,192.168000168,443,49598,1488,1
146.229248010,192.168000168,443,49598,276,0
146.229248010,192.168000168,443,49598,1286,1
146.229248010,192.168000168,443,49603,166,0
146.229248010,192.168000168,443,49598,296,0
192.168000168,146.229248010,49598,443,817,0
74.125138139,192.168000168,443,52016,162,0
146.229248010,192.168000168,443,49599,50,0
146.229248010,192.168000168,443,49602,50,0
146.229248010,192.168000168,443,49600,174,0
74.125138139,192.168000168,443,52016,1381,0
192.168000168,146.229248010,49600,443,791,0
192.168000168,74.125138139,52016,443,64,0
74.125138139,192.168000168,443,52016,935,0
74.125138139,192.168000168,443,52016,80,0
146.229248010,192.168000168,443,49599,58,0
146.229248010,192.168000168,443,49599,46,0
192.168000168,74.125138139,52016,443,59,0
146.229248010,192.168000168,443,49599,868,1
192.168000168,146.229248010,49599,443,788,0
146.229248010,192.168000168,443,49598,399,0
192.168000168,146.229248010,49598,443,789,0
146.229248010,192.168000168,443,49602,859,1
192.168000168,146.229248010,49602,443,790,0
146.229248010,192.168000168,443,49603,1496,1
146.229248010,192.168000168,443,49603,1165,1
192.168000168,146.229248010,49603,443,813,0
74.125138139,192.168000168,443,52016,55,0
146.229248010,192.168000168,443,49599,1169,1
192.168000168,146.229248010,49599,443,765,0
146.229248010,192.168000168,443,49600,1435,1
146.229248010,192.168000168,443,49601,982,1
146.229248010,192.168000168,443,49602,1447,1
146.229248010,192.168000168,443,49599,598,1
146.229248010,192.168000168,443,49598,1081,1
146.229248010,192.168000168,443,49603,842,1
192.168000168,146.229248010,49598,443,732,0
146.229248010,192.168000168,443,49598,1383,1
146.229248010,192.168000168,443,49598,145,0
146.229248010,192.168000168,443,49598,201,0
192.168000168,64.233185138,52017,443,1385,0
64.233185138,192.168000168,443,52017,1385,0
64.233185138,192.168000168,443,52017,643,0
64.233185138,192.168000168,443,52017,175,0
192.168000168,64.233185138,52017,443,146,0
146.229248010,192.168000168,443,49598,268,0
64.233185138,192.168000168,443,52017,151,0
192.168000168,64.233185138,52017,443,60,0
64.233185138,192.168000168,443,52017,55,0
146.229248010,192.168000168,443,49601,64,0
146.229248010,192.168000168,443,49601,40,0
192.168000168,146.229248010,49601,443,64,0
146.229248010,192.168000168,443,49600,64,0
146.229248010,192.168000168,443,49600,40,0
192.168000168,146.229248010,49600,443,64,0
146.229248010,192.168000168,443,49602,64,0
146.229248010,192.168000168,443,49602,40,0
192.168000168,146.229248010,49602,443,64,0
146.229248010,192.168000168,443,49599,64,0
192.168000168,146.229248010,49599,443,64,0
146.229248010,192.168000168,443,49599,40,0
146.229248010,192.168000168,443,49603,64,0
192.168000168,146.229248010,49603,443,64,0
146.229248010,192.168000168,443,49603,40,0
146.229248010,192.168000168,443,49598,64,0
192.168000168,146.229248010,49598,443,64,0
146.229248010,192.168000168,443,49598,40,0
192.168000001,192.168000168,38828,137,78,0
192.168000168,192.168000001,62055,53,61,0
192.168000001,192.168000168,53,62055,125,0
192.168000168,192.168000001,51986,53,61,0
192.168000001,192.168000168,53,51986,125,0
192.168000168,192.168000001,49491,53,61,0
192.168000001,192.168000168,53,49491,173,0
192.168000168,34.120208123,49597,443,211,0
192.168000168,34.120208123,49597,443,714,0
192.168000168,34.120208123,49597,443,162,0
192.168000168,34.120208123,49597,443,854,0
192.168000168,192.168000001,53490,53,61,0
192.168000001,192.168000168,53,53490,77,0
192.168000168,192.168000001,56699,53,61,0
192.168000168,192.168000001,50759,53,61,0
192.168000168,64.233185094,56700,443,1385,0
192.168000168,192.168000001,54539,53,61,0
64.233185094,192.168000168,443,56700,1385,0
192.168000168,64.233185094,56700,443,70,0
192.168000001,192.168000168,53,56699,77,0
192.168000168,192.168000001,49753,53,61,0
192.168000001,192.168000168,53,54539,157,0
192.168000168,192.168000001,53915,53,61,0
192.168000168,172.253124100,53916,443,1385,0
64.233185094,192.168000168,443,56700,311,0
192.168000001,192.168000168,53,50759,77,0
192.168000168,64.233185094,56700,443,71,0
192.168000168,192.168000001,58590,53,61,0
192.168000168,64.233185094,56700,443,136,0
192.168000168,64.233185094,56700,443,94,0
192.168000168,64.233185094,56700,443,319,0
192.168000001,192.168000168,53,53915,157,0
192.168000168,192.168000001,52534,53,61,0
34.120208123,192.168000168,443,49597,108,0
34.120208123,192.168000168,443,49597,216,0
172.253124100,192.168000168,443,53916,1385,0
192.168000168,172.253124100,53916,443,70,0
34.120208123,192.168000168,443,49597,298,0
192.168000001,192.168000168,53,49753,89,0
192.168000168,192.168000001,52307,53,61,0
192.168000001,192.168000168,53,58590,89,0
64.233185094,192.168000168,443,56700,643,0
64.233185094,192.168000168,443,56700,152,0
64.233185094,192.168000168,443,56700,58,0
192.168000168,64.233185094,56700,443,59,0
64.233185094,192.168000168,443,56700,1381,0
64.233185094,192.168000168,443,56700,731,0
192.168000168,64.233185094,56700,443,64,0
172.253124100,192.168000168,443,53916,141,0
192.168000001,192.168000168,53,52307,157,0
192.168000168,192.168000001,50670,53,61,0
192.168000168,172.253124100,53916,443,136,0
192.168000168,172.253124100,53916,443,99,0
192.168000168,172.253124100,53916,443,221,0
192.168000001,192.168000168,53,50670,157,0
192.168000168,192.168000001,59981,53,61,0
192.168000001,192.168000168,53,52534,173,0
172.253124100,192.168000168,443,53916,643,0
172.253124100,192.168000168,443,53916,152,0
192.168000168,172.253124100,53916,443,59,0
172.253124100,192.168000168,443,53916,54,0
172.253124100,192.168000168,443,53916,58,0
64.233185094,192.168000168,443,56700,55,0
192.168000168,172.253124100,53916,443,60,0
192.168000001,192.168000168,53,59981,173,0
172.253124100,192.168000168,443,53916,1381,0
192.168000168,172.253124100,53916,443,65,0
172.253124100,192.168000168,443,53916,200,0
172.253124100,192.168000168,443,53916,519,0
192.168000168,172.253124100,53916,443,68,0
172.253124100,192.168000168,443,53916,1380,0
172.253124100,192.168000168,443,53916,546,0
172.253124100,192.168000168,443,53916,214,0
172.253124100,192.168000168,443,53916,79,0
172.253124100,192.168000168,443,53916,324,0
172.253124100,192.168000168,443,53916,306,0
192.168000168,192.168000001,63592,53,61,0
192.168000001,192.168000168,53,63592,125,0
192.168000168,74.125138018,49604,443,52,0
192.168000168,74.125138018,49605,443,52,0
192.168000168,192.168000001,64932,53,61,0
74.125138018,192.168000168,443,49604,52,0
192.168000168,74.125138018,49604,443,40,0
172.253124100,192.168000168,443,53916,1309,0
192.168000168,74.125138018,49604,443,557,0
172.253124100,192.168000168,443,53916,619,0
74.125138018,192.168000168,443,49605,52,0
192.168000168,74.125138018,49605,443,40,0
192.168000168,74.125138018,49605,443,557,0
74.125138018,192.168000168,443,49604,40,0
74.125138018,192.168000168,443,49604,1452,0
74.125138018,192.168000168,443,49604,1336,0
74.125138018,192.168000168,443,49605,40,0
192.168000001,192.168000168,53,64932,125,0
74.125138018,192.168000168,443,49605,1452,0
74.125138018,192.168000168,443,49605,1335,0
192.168000168,192.168000001,55915,53,56,0
192.168000001,192.168000168,53,55915,107,0
192.168000168,64.233176094,49606,80,52,0
192.168000168,64.233176094,49607,80,52,0
192.168000168,192.168000001,49722,53,67,0
192.168000168,192.168000001,53071,53,60,0
64.233176094,192.168000168,80,49606,52,0
64.233176094,192.168000168,80,49607,52,0
192.168000168,64.233176094,49606,80,40,0
192.168000168,64.233176094,49607,80,40,0
192.168000168,64.233176094,49607,80,462,0
192.168000168,64.233176094,49606,80,462,0
64.233176094,192.168000168,80,49606,40,0
64.233176094,192.168000168,80,49607,40,0
64.233176094,192.168000168,80,49606,742,0
192.168000168,74.125138018,49604,443,104,0
192.168000168,74.125138018,49604,443,210,0
192.168000168,74.125138018,49604,443,0,0
64.233176094,192.168000168,80,49607,742,0
192.168000168,74.125138018,49605,443,104,0
192.168000168,74.125138018,49605,443,227,0
192.168000001,192.168000168,53,49722,83,0
192.168000168,192.168000001,61608,53,67,0
74.125138018,192.168000168,443,49604,660,0
74.125138018,192.168000168,443,49604,71,0
74.125138018,192.168000168,443,49605,660,0
192.168000168,74.125138018,49605,443,64,0
192.168000001,192.168000168,53,61608,95,0
74.125138018,192.168000168,443,49605,71,0
192.168000168,192.168000001,57503,53,61,0
192.168000001,192.168000168,53,53071,156,0
192.168000168,64.233176099,57504,443,1385,0
192.168000168,64.233176099,57504,443,204,0
192.168000168,192.168000001,57274,53,60,0
192.168000168,192.168000001,55522,53,66,0
192.168000168,172.253124100,53916,443,1336,0
192.168000001,192.168000168,53,57503,77,0
192.168000168,192.168000001,60072,53,61,0
64.233176099,192.168000168,443,57504,1385,0
64.233176099,192.168000168,443,57504,643,0
192.168000168,64.233176099,57504,443,142,0
64.233176099,192.168000168,443,57504,58,0
172.253124100,192.168000168,443,53916,59,0
192.168000168,172.253124094,60073,443,1385,0
192.168000168,192.168000001,58571,53,61,0
64.233176099,192.168000168,443,57504,151,0
192.168000168,64.233176099,57504,443,59,0
192.168000001,192.168000168,53,57274,156,0
192.168000001,192.168000168,53,55522,82,0
192.168000168,192.168000001,63523,53,66,0
192.168000168,64.233177095,58572,443,1385,0
172.253124094,192.168000168,443,60073,1385,0
172.253124094,192.168000168,443,60073,330,0
192.168000001,192.168000168,53,60072,77,0
64.233176099,192.168000168,443,57504,1381,0
64.233176099,192.168000168,443,57504,1240,0
192.168000168,172.253124094,60073,443,71,0
192.168000168,192.168000001,62131,53,61,0
192.168000168,64.233176099,57504,443,64,0
192.168000168,172.253124100,53916,443,64,0
192.168000168,172.253124094,60073,443,136,0
192.168000168,172.253124094,60073,443,93,0
172.253124100,192.168000168,443,53916,554,0
192.168000168,172.253124094,60073,443,317,0
64.233177095,192.168000168,443,58572,1385,0
64.233177095,192.168000168,443,58572,643,0
192.168000168,64.233177095,58572,443,141,0
192.168000168,172.253124100,53916,443,61,0
64.233177095,192.168000168,443,58572,832,0
64.233177095,192.168000168,443,58572,145,0
192.168000168,64.233177095,58572,443,64,0
172.253124100,192.168000168,443,53916,934,0
172.253124100,192.168000168,443,53916,1378,0
192.168000001,192.168000168,53,58571,77,0
192.168000168,192.168000001,49644,53,61,0
192.168000001,192.168000168,53,63523,82,0
172.253124094,192.168000168,443,60073,643,0
172.253124094,192.168000168,443,60073,152,0
192.168000168,192.168000001,64883,53,66,0
192.168000168,172.253124094,60073,443,59,0
172.253124094,192.168000168,443,60073,58,0
172.253124094,192.168000168,443,60073,1381,0
172.253124094,192.168000168,443,60073,141,0
192.168000168,172.253124094,60073,443,64,0
64.233177095,192.168000168,443,58572,151,0
172.253124100,192.168000168,443,53916,249,0
192.168000001,192.168000168,53,62131,89,0
64.233176099,192.168000168,443,57504,55,0
192.168000168,64.233177095,58572,443,60,0
64.233177095,192.168000168,443,58572,55,0
192.168000001,192.168000168,53,49644,89,0
172.253124094,192.168000168,443,60073,55,0
192.168000001,192.168000168,53,64883,94,0
74.125138018,192.168000168,443,49604,577,0
74.125138018,192.168000168,443,49604,88,0
192.168000168,74.125138018,49604,443,79,0
74.125138018,192.168000168,443,49604,123,0
74.125138018,192.168000168,443,49604,428,0
74.125138018,192.168000168,443,49604,872,0
74.125138018,192.168000168,443,49604,327,0
192.168000168,172.253124100,53916,443,856,0
172.253124100,192.168000168,443,53916,55,0
192.168000168,172.253124100,53916,443,62,0
192.168000168,172.253124100,53916,443,66,0
74.125138018,192.168000168,443,49604,463,0
74.125138018,192.168000168,443,49604,682,0
74.125138018,192.168000168,443,49604,677,0
74.125138018,192.168000168,443,49604,1171,0
172.253124100,192.168000168,443,53916,1372,0
74.125138018,192.168000168,443,49604,456,0
74.125138018,192.168000168,443,49604,598,0
172.253124100,192.168000168,443,53916,510,0
74.125138018,192.168000168,443,49604,469,0
172.253124100,192.168000168,443,53916,940,0
74.125138018,192.168000168,443,49604,819,0
172.253124100,192.168000168,443,53916,933,0
172.253124100,192.168000168,443,53916,501,0
172.253124100,192.168000168,443,53916,302,0
192.168000168,172.253124100,53916,443,63,0
192.168000168,172.253124100,53916,443,898,0
192.168000168,172.253124100,53916,443,904,0
192.168000168,172.253124100,53916,443,796,0
172.253124100,192.168000168,443,53916,56,0
192.168000168,172.253124100,53916,443,606,0
172.253124100,192.168000168,443,53916,60,0
172.253124100,192.168000168,443,53916,311,0
172.253124100,192.168000168,443,53916,112,0
172.253124100,192.168000168,443,53916,129,0
172.253124100,192.168000168,443,53916,1256,0
172.253124100,192.168000168,443,53916,307,0
172.253124100,192.168000168,443,53916,130,0
172.253124100,192.168000168,443,53916,497,0
172.253124100,192.168000168,443,53916,504,0
192.168000168,172.253124100,53916,443,1284,0
192.168000168,172.253124100,53916,443,1233,0
172.253124100,192.168000168,443,53916,488,0
172.253124100,192.168000168,443,53916,913,0
172.253124100,192.168000168,443,53916,587,0
172.253124100,192.168000168,443,53916,62,0
172.253124100,192.168000168,443,53916,222,0
172.253124100,192.168000168,443,53916,57,0
172.253124100,192.168000168,443,53916,195,0
172.253124100,192.168000168,443,53916,498,0
172.253124100,192.168000168,443,53916,490,0
172.253124100,192.168000168,443,53916,712,0
172.253124100,192.168000168,443,53916,174,0
192.168000168,172.253124100,53916,443,1366,0
74.125138018,192.168000168,443,49604,523,0
74.125138018,192.168000168,443,49604,1018,0
172.253124100,192.168000168,443,53916,1022,0
172.253124100,192.168000168,443,53916,926,0
192.168000168,74.125138018,49604,443,1285,0
192.168000168,74.125138018,49604,443,71,0
192.168000168,64.233185094,56700,443,247,0
64.233185094,192.168000168,443,56700,678,0
192.168000168,172.253124094,60073,443,255,0
192.168000168,64.233185094,56700,443,240,0
192.168000168,64.233185094,56700,443,242,0
192.168000168,172.253124094,60073,443,430,0
192.168000168,172.253124094,60073,443,400,0
172.253124094,192.168000168,443,60073,1160,0
64.233185094,192.168000168,443,56700,412,0
64.233185094,192.168000168,443,56700,402,0
172.253124094,192.168000168,443,60073,59,0
64.233185094,192.168000168,443,56700,54,0
172.253124094,192.168000168,443,60073,198,0
192.168000168,172.253124094,60073,443,60,0
192.168000168,172.253124094,60073,443,61,0
172.253124094,192.168000168,443,60073,723,0
192.168000168,64.233185094,56700,443,244,0
192.168000168,64.233185094,56700,443,241,0
192.168000168,172.253124094,60073,443,62,0
64.233185094,192.168000168,443,56700,59,0
64.233185094,192.168000168,443,56700,255,0
64.233185094,192.168000168,443,56700,985,0
192.168000168,64.233185094,56700,443,65,0
192.168000168,172.253124100,53916,443,1240,0
172.253124100,192.168000168,443,53916,61,0
74.125138018,192.168000168,443,49604,690,0
74.125138018,192.168000168,443,49604,149,0
172.253124100,192.168000168,443,53916,1220,0
172.253124100,192.168000168,443,53916,389,0
192.168000168,192.168000001,58339,53,60,0
192.168000001,192.168000168,53,58339,176,0
192.168000168,192.168000001,63053,53,62,0
192.168000001,192.168000168,53,63053,158,0
192.168000168,192.168000001,49559,53,62,0
192.168000001,192.168000168,53,49559,174,0
64.233185094,192.168000168,443,56700,1183,0
192.168000168,74.125138018,49604,443,1353,0
192.168000168,108.177122138,49560,443,1385,0
192.168000168,192.168000001,64383,53,63,0
192.168000168,64.233185094,56700,443,60,0
108.177122138,192.168000168,443,49560,1385,0
108.177122138,192.168000168,443,49560,140,0
192.168000168,108.177122138,49560,443,70,0
192.168000168,108.177122138,49560,443,136,0
192.168000168,108.177122138,49560,443,98,0
192.168000168,108.177122138,49560,443,719,0
192.168000001,192.168000168,53,64383,79,0
108.177122138,192.168000168,443,49560,643,0
108.177122138,192.168000168,443,49560,152,0
192.168000168,108.177122138,49560,443,59,0
192.168000168,173.194219094,64384,443,1385,0
192.168000168,192.168000001,58848,53,63,0
108.177122138,192.168000168,443,49560,54,0
108.177122138,192.168000168,443,49560,1381,0
108.177122138,192.168000168,443,49560,394,0
192.168000168,108.177122138,49560,443,64,0
173.194219094,192.168000168,443,64384,1385,0
173.194219094,192.168000168,443,64384,643,0
192.168000168,173.194219094,64384,443,142,0
173.194219094,192.168000168,443,64384,1381,0
192.168000168,173.194219094,64384,443,64,0
192.168000168,173.194219094,64384,443,59,0
173.194219094,192.168000168,443,64384,1370,0
192.168000001,192.168000168,53,58848,79,0
192.168000168,192.168000001,65362,53,63,0
173.194219094,192.168000168,443,64384,151,0
192.168000168,173.194219094,64384,443,60,0
192.168000168,172.253124100,53916,443,1361,0
173.194219094,192.168000168,443,64384,55,0
192.168000001,192.168000168,53,65362,91,0
74.125138018,192.168000168,443,49604,434,0
74.125138018,192.168000168,443,49604,760,0
74.125138018,192.168000168,443,49604,811,0
74.125138018,192.168000168,443,49604,1142,0
74.125138018,192.168000168,443,49604,370,0
74.125138018,192.168000168,443,49604,79,0
192.168000168,172.253124100,53916,443,434,0
192.168000168,64.233185094,56700,443,257,0
172.253124100,192.168000168,443,53916,698,0
172.253124100,192.168000168,443,53916,297,0
192.168000168,172.253124100,53916,443,151,0
192.168000168,172.253124100,53916,443,440,0
64.233185094,192.168000168,443,56700,409,0
64.233185094,192.168000168,443,56700,53,0
192.168000168,192.168000001,58367,53,71,0
172.253124100,192.168000168,443,53916,128,0
192.168000168,172.253124100,53916,443,445,0
192.168000001,192.168000168,53,58367,116,0
192.168000168,192.168000001,58059,53,82,0
172.253124100,192.168000168,443,53916,167,0
172.253124100,192.168000168,443,53916,1201,0
172.253124100,192.168000168,443,53916,868,0
192.168000001,192.168000168,53,58059,98,0
192.168000168,192.168000001,59624,53,82,0
192.168000168,142.250105132,59625,443,1385,0
192.168000168,192.168000001,49171,53,82,0
192.168000001,192.168000168,53,59624,110,0
142.250105132,192.168000168,443,59625,1385,0
192.168000168,142.250105132,59625,443,70,0
142.250105132,192.168000168,443,59625,1374,0
142.250105132,192.168000168,443,59625,93,0
192.168000168,142.250105132,59625,443,71,0
192.168000168,142.250105132,59625,443,136,0
192.168000168,142.250105132,59625,443,93,0
192.168000168,142.250105132,59625,443,367,0
172.253124100,192.168000168,443,53916,378,0
172.253124100,192.168000168,443,53916,254,0
192.168000001,192.168000168,53,49171,110,0
142.250105132,192.168000168,443,59625,643,0
142.250105132,192.168000168,443,59625,152,0
192.168000168,142.250105132,59625,443,59,0
142.250105132,192.168000168,443,59625,58,0
142.250105132,192.168000168,443,59625,641,0
192.168000168,142.250105132,59625,443,64,0
142.250105132,192.168000168,443,59625,55,0
192.168000168,64.233185094,56700,443,228,0
64.233185094,192.168000168,443,56700,221,0
192.168000168,192.168000001,50251,53,74,0
192.168000168,192.168000001,60283,53,61,0
74.125138018,192.168000168,443,49604,140,0
74.125138018,192.168000168,443,49604,1225,0
192.168000168,192.168000001,50783,53,72,0
192.168000168,142.250105132,59625,443,1351,0
192.168000001,192.168000168,53,50783,88,0
192.168000168,192.168000001,52211,53,72,0
192.168000168,192.168000001,60388,53,72,0
192.168000168,74.125138095,52212,443,1385,0
192.168000168,172.253124100,53916,443,1248,0
192.168000001,192.168000168,53,60283,178,0
192.168000001,192.168000168,53,52211,88,0
192.168000168,192.168000001,53649,53,63,0
192.168000168,192.168000001,58037,53,72,0
74.125138095,192.168000168,443,52212,1385,0
192.168000168,74.125138095,52212,443,70,0
142.250105132,192.168000168,443,59625,59,0
192.168000001,192.168000168,53,53649,159,0
172.253124100,192.168000168,443,53916,1270,0
172.253124100,192.168000168,443,53916,252,0
192.168000168,192.168000001,59095,53,63,0
142.250105132,192.168000168,443,59625,587,0
192.168000001,192.168000168,53,50251,90,0
74.125138095,192.168000168,443,52212,551,0
192.168000168,74.125138095,52212,443,71,0
172.253124100,192.168000168,443,53916,263,0
192.168000168,74.125138095,52212,443,136,0
192.168000168,74.125138095,52212,443,99,0
192.168000168,74.125138095,52212,443,363,0
74.125138018,192.168000168,443,49604,118,0
74.125138018,192.168000168,443,49604,799,0
192.168000001,192.168000168,53,59095,175,0
192.168000001,192.168000168,53,60388,88,0
192.168000168,192.168000001,61458,53,72,0
74.125138095,192.168000168,443,52212,643,0
74.125138095,192.168000168,443,52212,152,0
74.125138095,192.168000168,443,52212,58,0
192.168000168,74.125138095,52212,443,59,0
192.168000168,172.253124094,60073,443,435,0
74.125138095,192.168000168,443,52212,324,0
192.168000168,108.177122095,61459,443,1385,0
192.168000168,192.168000001,58222,53,74,0
192.168000168,74.125138095,52212,443,64,0
74.125138095,192.168000168,443,52212,52,0
192.168000001,192.168000168,53,58037,100,0
192.168000168,192.168000001,49211,53,74,0
172.253124094,192.168000168,443,60073,62,0
172.253124094,192.168000168,443,60073,495,0
172.253124094,192.168000168,443,60073,1167,0
172.253124094,192.168000168,443,60073,1307,0
74.125138095,192.168000168,443,52212,59,0
108.177122095,192.168000168,443,61459,1385,0
192.168000168,108.177122095,61459,443,68,0
192.168000168,108.177122095,61459,443,70,0
108.177122095,192.168000168,443,61459,553,0
192.168000168,108.177122095,61459,443,71,0
192.168000168,172.253124100,53916,443,472,0
192.168000168,74.125138095,52212,443,60,0
108.177122095,192.168000168,443,61459,143,0
192.168000168,108.177122095,61459,443,185,0
192.168000168,108.177122095,61459,443,389,0
192.168000001,192.168000168,53,61458,100,0
192.168000168,74.125138095,49212,443,1385,0
172.253124094,192.168000168,443,60073,56,0
108.177122095,192.168000168,443,61459,643,0
108.177122095,192.168000168,443,61459,152,0
108.177122095,192.168000168,443,61459,58,0
192.168000168,108.177122095,61459,443,59,0
108.177122095,192.168000168,443,61459,348,0
108.177122095,192.168000168,443,61459,52,0
192.168000001,192.168000168,53,58222,90,0
192.168000168,108.177122095,61459,443,64,0
192.168000168,192.168000001,49859,53,74,0
192.168000001,192.168000168,53,49211,90,0
192.168000168,192.168000001,60335,53,74,0
74.125138095,192.168000168,443,49212,1385,0
192.168000168,172.253124100,53916,443,924,0
192.168000168,74.125138095,49212,443,70,0
74.125138095,192.168000168,443,49212,566,0
192.168000168,74.125138095,49212,443,71,0
192.168000168,74.125138095,49212,443,136,0
192.168000168,74.125138095,49212,443,94,0
192.168000168,74.125138095,49212,443,547,0
172.253124100,192.168000168,443,53916,374,0
172.253124100,192.168000168,443,53916,230,0
192.168000168,172.253124100,53916,443,528,0
74.125138095,192.168000168,443,49212,643,0
74.125138095,192.168000168,443,49212,152,0
74.125138095,192.168000168,443,49212,54,0
192.168000168,74.125138095,49212,443,59,0
192.168000168,172.253124100,53916,443,1263,0
108.177122095,192.168000168,443,61459,55,0
172.253124100,192.168000168,443,53916,145,0
172.253124100,192.168000168,443,53916,1379,0
172.253124100,192.168000168,443,53916,750,0
172.253124100,192.168000168,443,53916,154,0
192.168000168,172.253124100,53916,443,1149,0
74.125138095,192.168000168,443,49212,1381,0
74.125138095,192.168000168,443,49212,708,0
192.168000168,74.125138095,49212,443,64,0
192.168000001,192.168000168,53,60335,102,0
192.168000001,192.168000168,53,49859,102,0
74.125138095,192.168000168,443,49212,194,0
192.168000168,172.253124100,53916,443,162,0
192.168000168,108.177122095,60336,443,1385,0
172.253124100,192.168000168,443,53916,147,0
172.253124100,192.168000168,443,53916,1327,0
172.253124100,192.168000168,443,53916,97,0
192.168000168,172.253124100,53916,443,280,0
192.168000168,142.250105138,60337,443,1385,0
192.168000168,74.125138095,49212,443,60,0
108.177122095,192.168000168,443,60336,1385,0
192.168000168,108.177122095,60336,443,70,0
108.177122095,192.168000168,443,60336,573,0
192.168000168,108.177122095,60336,443,71,0
192.168000168,108.177122095,60336,443,136,0
192.168000168,108.177122095,60336,443,96,0
192.168000168,108.177122095,60336,443,99,0
172.253124100,192.168000168,443,53916,149,0
172.253124100,192.168000168,443,53916,512,0
172.253124100,192.168000168,443,53916,1377,0
74.125138095,192.168000168,443,49212,55,0
172.253124100,192.168000168,443,53916,518,0
142.250105138,192.168000168,443,60337,1385,0
192.168000168,142.250105138,60337,443,70,0
108.177122095,192.168000168,443,60336,643,0
108.177122095,192.168000168,443,60336,152,0
172.253124100,192.168000168,443,53916,234,0
172.253124100,192.168000168,443,53916,194,0
172.253124100,192.168000168,443,53916,988,0
172.253124100,192.168000168,443,53916,132,0
172.253124100,192.168000168,443,53916,688,0
172.253124100,192.168000168,443,53916,520,0
172.253124100,192.168000168,443,53916,895,0
108.177122095,192.168000168,443,60336,70,0
142.250105138,192.168000168,443,60337,277,0
192.168000168,142.250105138,60337,443,71,0
172.253124100,192.168000168,443,53916,148,0
172.253124100,192.168000168,443,53916,524,0
172.253124100,192.168000168,443,53916,403,0
192.168000168,142.250105138,60337,443,136,0
192.168000168,142.250105138,60337,443,95,0
192.168000168,142.250105138,60337,443,662,0
172.253124100,192.168000168,443,53916,511,0
172.253124100,192.168000168,443,53916,150,0
172.253124100,192.168000168,443,53916,972,0
172.253124100,192.168000168,443,53916,966,0
192.168000168,142.250105138,60337,443,60,0
142.250105138,192.168000168,443,60337,261,0
192.168000168,142.250105138,60337,443,64,0
142.250105138,192.168000168,443,60337,59,0
192.168000168,172.253124100,53916,443,274,0
192.168000168,74.125138018,49604,443,374,0
192.168000168,172.253124100,53916,443,1251,0
172.253124100,192.168000168,443,53916,248,0
172.253124100,192.168000168,443,53916,251,0
192.168000168,142.250105138,60337,443,570,0
172.253124100,192.168000168,443,53916,63,0
142.250105138,192.168000168,443,60337,58,0
74.125138018,192.168000168,443,49604,261,0
172.253124100,192.168000168,443,53916,293,0
142.250105138,192.168000168,443,60337,1381,0
142.250105138,192.168000168,443,60337,796,0
192.168000168,142.250105138,60337,443,68,0
142.250105138,192.168000168,443,60337,267,0
142.250105138,192.168000168,443,60337,60,0
192.168000168,142.250105138,60337,443,59,0
74.125138018,192.168000168,443,49604,789,0
74.125138018,192.168000168,443,49604,624,0
74.125138018,192.168000168,443,49604,837,0
74.125138018,192.168000168,443,49604,1326,0
74.125138018,192.168000168,443,49604,365,0
192.168000168,192.168000001,59298,53,94,0
192.168000168,192.168000001,61907,53,75,0
192.168000001,192.168000168,53,59298,110,0
192.168000168,192.168000001,64236,53,94,0
192.168000168,192.168000001,61888,53,94,0
192.168000168,172.217215095,64237,443,1385,0
192.168000001,192.168000168,53,61907,91,0
192.168000168,192.168000001,56584,53,75,0
192.168000168,142.250105095,56585,443,1385,0
172.217215095,192.168000168,443,64237,1385,0
192.168000168,172.217215095,64237,443,68,0
192.168000168,172.217215095,64237,443,70,0
192.168000168,172.253124100,53916,443,315,0
142.250105095,192.168000168,443,56585,1385,0
192.168000168,142.250105095,56585,443,70,0
172.217215095,192.168000168,443,64237,565,0
192.168000168,172.217215095,64237,443,71,0
192.168000168,172.217215095,64237,443,136,0
192.168000168,172.217215095,64237,443,93,0
192.168000168,172.217215095,64237,443,696,0
192.168000001,192.168000168,53,64236,110,0
192.168000168,192.168000001,57141,53,94,0
192.168000168,172.253124100,53916,443,321,0
142.250105095,192.168000168,443,56585,558,0
192.168000168,142.250105095,56585,443,71,0
192.168000001,192.168000168,53,61888,110,0
192.168000168,192.168000001,54856,53,94,0
192.168000168,142.250105095,56585,443,136,0
