192.168.86.1,192.168.86.37,53,50946,40
192.168.86.1,192.168.86.37,53,50945,40
192.168.86.1,192.168.86.37,53,50945,40
192.168.86.1,192.168.86.37,53,50945,42
192.168.86.1,192.168.86.37,53,50946,42
20.189.173.26,192.168.86.37,443,50835,40
20.189.173.26,192.168.86.37,443,50835,79
20.189.173.26,192.168.86.37,443,50835,40
20.189.173.26,192.168.86.37,443,50835,72
192.168.86.37,20.189.173.26,50835,443,40
192.168.86.37,192.168.86.1,50946,53,40
192.168.86.37,192.168.86.1,50945,53,40
192.168.86.1,192.168.86.37,53,50946,257
192.168.86.1,192.168.86.37,53,50945,212
192.168.86.37,192.168.86.1,50945,53,40
192.168.86.37,192.168.86.1,50946,53,40
192.168.86.37,52.168.117.174,50947,443,52
192.168.86.1,192.168.86.37,53,50945,40
192.168.86.1,192.168.86.37,53,50946,40
192.168.86.37,192.168.86.1,50945,53,40
192.168.86.37,192.168.86.1,50946,53,40
52.168.117.174,192.168.86.37,443,50947,52
192.168.86.37,52.168.117.174,50947,443,40
192.168.86.37,52.168.117.174,50947,443,1480
192.168.86.37,52.168.117.174,50947,443,534
52.168.117.174,192.168.86.37,443,50947,40
20.189.173.26,192.168.86.37,443,50835,139
192.168.86.37,20.189.173.26,50835,443,75
52.168.117.174,192.168.86.37,443,50947,139
192.168.86.37,52.168.117.174,50947,443,820
52.168.117.174,192.168.86.37,443,50947,5880
52.168.117.174,192.168.86.37,443,50947,605
192.168.86.37,52.168.117.174,50947,443,40
192.168.86.37,52.168.117.174,50947,443,114
192.168.86.37,52.168.117.174,50947,443,132
192.168.86.37,52.168.117.174,50947,443,1466
192.168.86.37,52.168.117.174,50947,443,1480
192.168.86.37,52.168.117.174,50947,443,365
52.168.117.174,192.168.86.37,443,50947,40
52.168.117.174,192.168.86.37,443,50947,40
52.168.117.174,192.168.86.37,443,50947,143
52.168.117.174,192.168.86.37,443,50947,102
192.168.86.37,52.168.117.174,50947,443,40
192.168.86.37,52.168.117.174,50947,443,71
52.168.117.174,192.168.86.37,443,50947,517
192.168.86.37,52.168.117.174,50947,443,40
52.168.117.174,192.168.86.37,443,50947,40
192.168.86.37,23.1.33.202,63661,443,1278
192.168.86.37,23.1.33.202,63661,443,1278
192.168.86.37,23.1.33.202,63661,443,104
192.168.86.37,23.1.33.202,63661,443,1274
192.168.86.37,23.1.33.202,63661,443,1278
192.168.86.37,23.1.33.202,63661,443,1278
192.168.86.37,23.1.33.202,63661,443,72
192.168.86.37,23.1.33.202,63661,443,100
23.1.33.202,192.168.86.37,443,63661,1278
23.1.33.202,192.168.86.37,443,63661,1278
23.1.33.202,192.168.86.37,443,63661,278
192.168.86.37,23.1.33.202,63661,443,1278
192.168.86.37,23.1.33.202,63661,443,1278
192.168.86.37,23.1.33.202,63661,443,1278
192.168.86.37,23.1.33.202,63661,443,75
192.168.86.37,23.1.33.202,63661,443,186
23.1.33.202,192.168.86.37,443,63661,323
23.1.33.202,192.168.86.37,443,63661,86
23.1.33.202,192.168.86.37,443,63661,49
23.1.33.202,192.168.86.37,443,63661,98
23.1.33.202,192.168.86.37,443,63661,56
192.168.86.37,23.1.33.202,63661,443,59
192.168.86.37,23.1.33.202,63661,443,59
192.168.86.37,23.1.33.202,63661,443,60
20.189.173.26,192.168.86.37,443,50835,40
23.1.33.202,192.168.86.37,443,63661,1274
23.1.33.202,192.168.86.37,443,63661,141
23.1.33.202,192.168.86.37,443,63661,820
23.1.33.202,192.168.86.37,443,63661,50
192.168.86.37,23.1.33.202,63661,443,63
192.168.86.37,23.1.33.202,63661,443,59
23.1.33.202,192.168.86.37,443,63661,53
192.168.86.37,23.1.33.202,63661,443,205
23.1.33.202,192.168.86.37,443,63661,57
192.168.86.37,23.1.33.202,63661,443,60
23.1.33.202,192.168.86.37,443,63661,50
192.168.86.37,23.1.33.202,63661,443,61
23.1.33.202,192.168.86.37,443,63661,855
23.1.33.202,192.168.86.37,443,63661,1278
23.1.33.202,192.168.86.37,443,63661,392
23.1.33.202,192.168.86.37,443,63661,50
192.168.86.37,23.1.33.202,63661,443,65
192.168.86.37,23.1.33.202,63661,443,61
192.168.86.37,23.1.33.202,63661,443,61
192.168.86.37,23.1.33.202,63661,443,62
23.1.33.202,192.168.86.37,443,63661,52
192.168.86.37,23.1.33.202,63661,443,203
23.1.33.202,192.168.86.37,443,63661,56
192.168.86.37,23.1.33.202,63661,443,60
23.1.33.202,192.168.86.37,443,63661,830
23.1.33.202,192.168.86.37,443,63661,528
23.1.33.202,192.168.86.37,443,63661,50
192.168.86.37,23.1.33.202,63661,443,63
192.168.86.37,23.1.33.202,63661,443,60
23.1.33.202,192.168.86.37,443,63661,52
192.168.86.37,23.1.33.202,63661,443,204
23.1.33.202,192.168.86.37,443,63661,55
192.168.86.37,23.1.33.202,63661,443,60
23.1.33.202,192.168.86.37,443,63661,388
23.1.33.202,192.168.86.37,443,63661,499
23.1.33.202,192.168.86.37,443,63661,50
192.168.86.37,23.1.33.202,63661,443,63
192.168.86.37,23.1.33.202,63661,443,60
23.1.33.202,192.168.86.37,443,63661,52
192.168.86.37,23.1.33.202,63661,443,204
